MODEL,CALCERR,LIBVER,FULLID,CALCVAL,INST,CODE
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-002-003,0.9953361,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-003-001,0.9905841,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-004-001,0.9903168,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-004-002,0.9895248,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-005-001,0.9938016,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,MIX-MET-FAST-007-001,0.9933462,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,MIX-MET-FAST-007-002,0.9979299,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-003,0.9963063,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-004,0.9951777,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-005,0.9925938,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-006,0.9910296,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,MIX-MET-FAST-007-007,0.9960786,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,MIX-MET-FAST-007-008,0.9950094,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-009,0.995049,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-010,0.9949797,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-011,0.9935937,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-012,0.9924948,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-007-013,0.9909009,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-014,0.9977517,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-015,0.9975636,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-016,0.99594,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-007-017,0.9958509,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-007-018,0.9976626,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-007-019,0.9969003,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-007-020,0.99495,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-007-021,0.9948411,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-007-022,0.99396,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-007-023,0.9932967,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-009-001,0.9902277,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-FAST-010-001,0.9898317,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-011-001,0.9808524,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-011-002,0.986931,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-011-003,0.9912969,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-FAST-011-004,0.9930789,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,MIX-MET-INTER-003-001,0.9633294,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,MIX-MET-INTER-004-001,0.9722394,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,MIX-MET-MIXED-001-001,0.9897228,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,PU-MET-FAST-001-001,0.9906831,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-002-001,0.9900297,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-005-001,0.9911088,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-006-001,0.9909207,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-008-001,0.9876141,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-009-001,0.9950985,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-010-001,0.9895644,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-011-001,0.9900495,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-012-001,0.9931185,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-013-001,0.9932868,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-014-001,0.9876438,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-015-001,0.9900594,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-MET-FAST-016-001,1.0074834,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-MET-FAST-016-002,0.9970191,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-016-003,0.9953163,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-MET-FAST-016-004,0.9946827,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-MET-FAST-016-005,0.9944154,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-MET-FAST-016-006,0.9967914,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-018-001,0.9894357,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-019-001,0.9909108,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-020-001,0.9881784,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-021-001,0.9945243,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-021-002,0.9833769,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,PU-MET-FAST-022-001,0.9884556,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,PU-MET-FAST-023-001,0.989901,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,PU-MET-FAST-024-001,0.9917325,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,PU-MET-FAST-025-001,0.988812,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,PU-MET-FAST-026-001,0.9884655,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-MET-FAST-027-001,0.9929799,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,PU-MET-FAST-028-001,0.9889704,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,PU-MET-FAST-029-001,0.9856836,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,PU-MET-FAST-030-001,0.9927819,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,PU-MET-FAST-031-001,0.9943362,TEST3,MCNP6.1.1beta
Detailed Model,6e-5,ENDFB-VII.1,PU-MET-FAST-032-001,0.9886338,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-033-001,0.9861588,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-035-001,0.987822,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-036-001,0.9964251,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,PU-MET-FAST-038-001,0.992475,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-039-001,0.9823275,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-MET-FAST-040-001,0.986832,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-041-001,0.9956727,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-044-001,0.9905643,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-044-002,0.9899802,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-044-003,0.9892872,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-044-004,0.9900198,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-FAST-044-005,0.9892773,TEST3,MCNP6.1.1beta
Simplified Model,7e-5,ENDFB-VII.1,PU-MET-FAST-045-001,0.9912375,TEST3,MCNP6.1.1beta
Simplified Model,7e-5,ENDFB-VII.1,PU-MET-FAST-045-002,0.9974745,TEST3,MCNP6.1.1beta
Simplified Model,7e-5,ENDFB-VII.1,PU-MET-FAST-045-003,0.9963063,TEST3,MCNP6.1.1beta
Simplified Model,7e-5,ENDFB-VII.1,PU-MET-FAST-045-004,0.996732,TEST3,MCNP6.1.1beta
Simplified Model,7e-5,ENDFB-VII.1,PU-MET-FAST-045-005,0.9968805,TEST3,MCNP6.1.1beta
Simplified Model,6e-5,ENDFB-VII.1,PU-MET-FAST-045-006,0.995841,TEST3,MCNP6.1.1beta
Simplified Model,7e-5,ENDFB-VII.1,PU-MET-FAST-045-007,0.9952074,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-MET-INTER-002-001,1.0046817,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-MET-INTER-003-001,0.9779022,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-MET-INTER-004-001,0.9652005,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-001-001,0.9959796,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-001-002,0.9974448,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-001-003,1.0002465,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-001-004,0.9945243,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-001-005,0.9986031,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-001-006,0.9995931,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-002-001,0.9938016,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-002-002,0.994851,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-002-003,0.9937125,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-002-004,0.9964647,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-002-005,0.9991674,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-002-006,0.99495,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-002-007,0.9976131,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-003-001,0.9927819,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-003-002,0.9923067,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-003-003,0.9951084,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-003-004,0.9942273,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-003-005,0.9955638,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-003-006,0.9956628,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-003-007,0.996732,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-003-008,0.9955242,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-001,0.99379169999999994,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-002,0.9887625,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-003,0.9907821,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-004,0.9888813,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-005,0.9897723,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-006,0.991683,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-007,0.9954747,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-008,0.9911286,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-009,0.9905643,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-010,0.9921978,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-011,0.9905049,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-012,0.9929205,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-004-013,0.990297,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-005-001,0.9923265,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-005-002,0.9929403,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-005-003,0.993366,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-005-004,0.9951084,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-005-005,0.9962964,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-005-006,0.9956925,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-005-007,0.9941184,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-005-008,0.9893862,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-005-009,0.9921582,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-SOL-THERM-006-001,0.9908217,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-006-002,0.9918711,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-006-003,0.9915048,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-007-002,0.9991872,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-007-003,0.9935343,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-007-005,0.9990585,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-007-006,0.9931878,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-007-007,0.9952371,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-007-008,0.9888021,TEST3,MCNP6.1.1beta
Simplified Model,4e-5,ENDFB-VII.1,PU-SOL-THERM-009-003,1.0091367,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-010-001,1.0079982,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-010-002,1.0045035,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-010-003,0.998217,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-010-004,1.0024245,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-010-005,1.0001475,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-010-006,0.9992268,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-010-007,0.9924057,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-010-008,0.9937521,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-010-009,1.0047015,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-010-010,0.9927918,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-010-011,0.9997515,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-010-012,0.9995832,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-010-013,1.0057212,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-010-014,0.9995931,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-SOL-THERM-012-001,0.995544,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-SOL-THERM-012-002,0.9959895,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-SOL-THERM-012-003,0.9970983,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,PU-SOL-THERM-012-004,0.9975834,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,PU-SOL-THERM-012-005,0.9995634,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-012-006,0.9966231,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-012-007,0.9953361,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-012-008,0.9942372,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-012-009,0.9997119,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-SOL-THERM-012-010,0.9939897,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-SOL-THERM-012-011,0.9966429,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-SOL-THERM-012-012,0.9968409,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,PU-SOL-THERM-012-013,0.999504,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-018-001,0.998415,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-018-002,1.0014741,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-018-003,0.9991872,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-018-004,0.9974448,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-018-005,0.9963756,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-018-006,0.9946233,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-018-007,0.9938412,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-SOL-THERM-018-008,0.9936432,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-SOL-THERM-018-009,0.9919107,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-022-001,0.9897327,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-022-002,0.9920295,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-022-003,0.9909207,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-022-004,0.9913167,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-022-005,0.9921384,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-022-006,0.992772,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-022-007,0.9941877,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-SOL-THERM-022-008,0.9948609,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-SOL-THERM-022-009,0.9936234,TEST3,MCNP6.1.1beta
Detailed Model,9e-5,ENDFB-VII.1,PU-SOL-THERM-028-001,0.9976923,TEST3,MCNP6.1.1beta
Detailed Model,9e-5,ENDFB-VII.1,PU-SOL-THERM-028-002,0.9972171,TEST3,MCNP6.1.1beta
Detailed Model,9e-5,ENDFB-VII.1,PU-SOL-THERM-028-003,0.9988407,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-028-004,0.99857340000000006,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-028-005,0.9997515,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-028-006,1.0009395,TEST3,MCNP6.1.1beta
Detailed Model,9e-5,ENDFB-VII.1,PU-SOL-THERM-028-007,0.9980586,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-028-008,0.9979497,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-028-009,0.9999396,TEST3,MCNP6.1.1beta
Detailed Model,9e-5,ENDFB-VII.1,PU-SOL-THERM-032-001,0.985941,TEST3,MCNP6.1.1beta
Detailed Model,9e-5,ENDFB-VII.1,PU-SOL-THERM-032-002,0.9914058,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-032-003,0.9927819,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-032-004,0.9924453,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-032-005,0.9945045,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-032-006,0.9945045,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-032-007,0.9951876,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,PU-SOL-THERM-032-008,0.9944748,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,PU-SOL-THERM-032-009,0.9931383,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,PU-SOL-THERM-032-010,0.9951282,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,PU-SOL-THERM-032-011,0.9945342,TEST3,MCNP6.1.1beta
Detailed Model,7e-5,ENDFB-VII.1,PU-SOL-THERM-032-012,0.9936333,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-032-013,0.9923364,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-032-014,0.99194040000000006,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-032-015,0.9939897,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-032-016,0.993762,TEST3,MCNP6.1.1beta
Detailed Model,8e-5,ENDFB-VII.1,PU-SOL-THERM-032-017,0.993861,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-034-001,0.9900594,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,PU-SOL-THERM-034-002,0.9916335,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-003,0.9895347,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-004,0.9925641,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-005,0.9899505,TEST3,MCNP6.1.1beta
NA,7e-5,ENDFB-VII.1,PU-SOL-THERM-034-006,0.9912276,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-007,0.9886239,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-008,0.9891189,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-009,0.9877626,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-010,0.9873468,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-011,0.9887823,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-012,0.9885447,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-013,0.9870696,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-014,0.9869211,TEST3,MCNP6.1.1beta
NA,8e-5,ENDFB-VII.1,PU-SOL-THERM-034-015,0.9873171,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-SOL-THERM-038-001,0.9930888,TEST3,MCNP6.1.1beta
NA,6e-5,ENDFB-VII.1,PU-SOL-THERM-038-002,0.9935343,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,PU-SOL-THERM-038-003,0.9924354,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,PU-SOL-THERM-038-004,0.9915345,TEST3,MCNP6.1.1beta
NA,5e-5,ENDFB-VII.1,PU-SOL-THERM-038-005,0.9917919,TEST3,MCNP6.1.1beta
NA,1.1e-4,ENDFB-VII.1,U233-COMP-THERM-001-002,0.99198,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,U233-COMP-THERM-001-003,0.9921582,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,U233-COMP-THERM-001-004,0.9904257,TEST3,MCNP6.1.1beta
NA,1e-4,ENDFB-VII.1,U233-COMP-THERM-001-007,0.9920295,TEST3,MCNP6.1.1beta
NA,9e-5,ENDFB-VII.1,U233-COMP-THERM-001-008,0.9897921,TEST3,MCNP6.1.1beta
